band,date,hour_utc,tx_sign,tx_grid,tx_lat,tx_lon,rx_sign,rx_grid,rx_lat,rx_lon,distance_km,n_spots,avg_snr,worked
7,2026-07-21,18,AC9QY,EN52,42.479,-89.042,KFS,CM87,37.396,-122.375,2878.218820993143,0,,False
7,2026-07-21,18,K9PTF,EM63,33.479,-87.042,G3VPW,IO91,51.646,-1.458,6872.675035446177,0,,False
7,2026-07-21,18,AF6IM,CM87,37.479,-123.042,KC2STA1,FN22,42.979,-74.208,4131.730637880851,0,,False
7,2026-07-21,18,N7DGL,DM36,36.479,-113.042,VE7LGN,CO90,50.562,-121.042,1691.2109081521971,0,,False
7,2026-07-21,18,N9NIC,EN55,45.979,-89.542,DF8OE,JO42,52.729,8.792,6588.719390605826,0,,False
7,2026-07-21,18,N6UA,DN71,41.479,-105.042,K6PZB,CM88,38.438,-122.875,1554.0768241464903,0,,False
7,2026-07-21,18,N3CHX,FM06,36.021,-79.958,M6GQU,IO92,52.521,-1.542,6178.2440512587345,0,,False
7,2026-07-21,18,NY1CO,FN00,40.312,-79.542,W4ZW,EM96,36.271,-81.625,484.6775249940138,0,,False
7,2026-07-21,18,GI4LGP,IO74,54.604,-5.875,K5EM-1,CN87,47.688,-122.292,7180.369252018114,0,,False
7,2026-07-21,18,G4USI/W,IO81,51.021,-3.292,WB7ABP,CM88,38.438,-122.792,8459.185425429527,0,,False
7,2026-07-21,18,N7DGL,DM36,36.479,-113.042,KR4CSE,EM70,30.188,-85.708,2624.005717936377,0,,False
7,2026-07-21,18,BI8FBX,OM21,31.479,104.958,DL0BR/1,JO43,53.062,8.792,7645.404926970367,0,,False
7,2026-07-21,18,UA1ZFG,KO46,56.479,28.958,VK3ARW,QF12,-37.104,143.458,14820.171315099558,0,,False
7,2026-07-21,18,HB9ZIC,JN47,47.521,8.458,OH3MZT,KP10,60.479,22.958,1716.23287231284,0,,False
7,2026-07-21,18,KJ6HMV,CM99,39.271,-121.042,RA0SMS,OO22,52.188,104.208,8945.419271816283,0,,False
7,2026-07-21,18,AA1QR,FN43,43.188,-71.792,N5XXN,DM81,31.854,-102.542,2968.1023211549696,0,,False
7,2026-07-21,18,GM4HAM,IO85,55.479,-3.042,VK6KLI,OF77,-32.062,115.958,14686.955289871557,0,,False
7,2026-07-21,18,LU8YY/Q,FF77,-32.354,-65.208,DA1VID,JO31,51.562,7.375,11696.322385038302,0,,False
7,2026-07-21,18,P23JHQ,NK99,19.479,98.958,G4DEU,IO81,51.479,-2.458,9082.557980197487,0,,False
7,2026-07-21,18,UT5UUV,KO50,50.479,30.958,PI4THT,JO32,52.229,6.875,1675.7862056095023,0,,False
7,2026-07-21,18,ZL2AIU,RE79,-40.521,174.958,N7BUI,CN84,44.312,-123.292,11267.132057704184,0,,False
7,2026-07-21,18,YO6RV,KN25,45.479,24.958,OZ1BFM,JO66,56.062,12.125,1477.979609894515,0,,False
7,2026-07-21,18,NE7H,CN85,45.479,-123.042,DL7AUQ,JO63,53.312,12.875,8260.287029274385,0,,False
7,2026-07-21,18,N1XOU,FN42,42.479,-71.042,N5UTV/LP,EM26,36.146,-95.958,2246.629733477336,0,,False
7,2026-07-21,18,W9VW,EM79,39.812,-85.708,N0SYU,OL62,22.021,113.125,12867.092238567078,0,,False
7,2026-07-21,18,VA7MCE,CN88,48.729,-123.625,VU2OY-RBN,MJ88,8.312,76.542,13373.029089227774,0,,False
7,2026-07-21,18,W0NKA,EN35,45.021,-92.875,DL2ZZ,JO31,51.604,6.958,6822.123582564794,0,,False
7,2026-07-21,18,/Z65RRF,IO82,52.479,-2.125,SV1SLB,KM17,37.479,22.958,2560.0842646344404,0,,False
7,2026-07-21,18,OH6CR,KP12,62.479,22.958,SWLDM63ID,DM63,33.146,-107.292,8496.705746069108,0,,False
7,2026-07-21,18,WA1KPD/C,FN43,43.062,-70.708,GM1OXB,IO87,57.646,-3.042,4837.028498615809,0,,False
7,2026-07-21,18,DK2DB,JN48,48.938,8.458,W6LPM/6,CM97,37.271,-121.958,9255.874337977259,0,,False
7,2026-07-21,18,VE4DS,EN19,49.979,-96.958,VK4EMM,QG62,-27.271,152.958,13696.268687889175,0,,False
7,2026-07-21,18,G72NXL,OB18,-71.521,102.958,DC7JZB/1,JO62,52.396,13.375,15410.461078121187,0,,False
7,2026-07-21,18,WB6YRW,CM97,37.479,-121.042,WD5FTA,EM55,35.312,-89.708,2801.9660981673087,0,,False
7,2026-07-21,18,ON5ODT,LJ54,4.479,50.958,G3VPW,IO91,51.646,-1.458,7115.1819179580925,0,,False
7,2026-07-21,18,ZP6KFX,GG14,-25.312,-57.375,G4IIQ,JO01,51.354,1.042,10251.288278082666,0,,False
7,2026-07-21,18,KC5MO,EM10,30.479,-97.042,KM0R,DM43,33.312,-111.625,1410.990587909575,0,,False
7,2026-07-21,18,KC3LPX,FM19,39.479,-76.208,N9EAT,EN41,41.812,-90.125,1201.0339342325312,0,,False
7,2026-07-21,18,G0TTV,JO02,52.562,1.292,AC0G/ND,EN16,46.896,-96.792,6513.820423707638,0,,False
7,2026-07-21,18,DL0PBS,JO33,53.479,6.958,N5TNL,EM25,35.354,-94.292,7590.71586186736,0,,False
7,2026-07-21,18,PW0OWN,BE98,-41.521,-141.042,WY6Y,EM15,35.604,-97.542,9652.834229098939,0,,False
7,2026-07-21,18,VK3PEN,QF22,-37.771,145.125,IZ6198SWL,JN61,41.688,13.792,15885.890230782434,0,,False
7,2026-07-21,18,F/PE0FKO,JN13,43.938,2.708,G4WNC-1,IO90,50.854,-1.792,839.9182717628664,0,,False
7,2026-07-21,18,VA2AE,FN25,45.854,-74.375,PA0SLT/J,JO21,51.604,4.792,5552.263115050437,0,,False
7,2026-07-21,18,LY3AZ,KO25,55.479,24.958,VY0ERC,ER60,80.062,-86.375,4348.434358413676,0,,False
7,2026-07-21,18,OZ8WSP,JO57,57.479,10.958,OE9AZH,JN47,47.229,9.625,1143.2798815578806,0,,False
7,2026-07-21,18,KC3SDJ,EN90,40.521,-80.208,HB9VQQ/RE,JN47,47.312,8.875,6775.423735398617,0,,False
7,2026-07-21,18,LB9OGD,RP99,69.479,178.958,KZ4IK,FM08,38.354,-78.208,6522.958454896359,0,,False
7,2026-07-21,18,OE6LHG,JN77,47.021,15.458,KG6NFJ,EM79,39.646,-84.125,7528.247069558324,0,,False
7,2026-07-21,18,KM4QXW,EM74,34.062,-84.625,DL2NL/1,JO31,51.479,6.958,7218.306627121981,0,,False
7,2026-07-21,18,ZS6MRK,KG44,-25.688,28.292,PH5HP,JO23,53.229,5.875,9038.826839465142,0,,False
7,2026-07-21,18,KI5MQY,EM13,33.021,-96.625,G8ORM,IO93,53.854,-1.792,7396.9913913059845,0,,False
7,2026-07-21,18,KJ6HMV,CM99,39.271,-121.042,N6GN5,DN70,40.479,-105.042,1370.0667955184779,0,,False
7,2026-07-21,18,G1FQD,IO82,52.188,-2.208,DL7AUQ,JO63,53.312,12.875,1020.8883819710519,0,,False
7,2026-07-21,18,BX4ACP,PL04,24.479,120.958,WA0R,DM79,39.396,-104.625,11481.192078117849,0,,False
7,2026-07-21,18,M0MBO,IO91,51.479,-1.042,PH5HP,JO23,53.229,5.875,508.2134705136522,0,,False
7,2026-07-21,18,N7QME,CN86,46.146,-123.125,DD0MS,JN49,49.062,8.042,8424.601340894076,0,,False
7,2026-07-21,18,N7PDX/Z,CN85,45.438,-122.458,WB7ABP,CM88,38.438,-122.792,778.8525220035043,0,,False
7,2026-07-21,18,SM5MRW,JP80,60.479,16.958,DS3PIC,PM36,36.271,127.208,7542.7317994116775,0,,False
7,2026-07-21,18,G3LRS,IO92,52.646,-1.208,KJ6EI/VE7,CN88,48.854,-123.542,7489.230974257498,0,,False
7,2026-07-21,18,K0RE,EN41,41.562,-90.542,VK6XT,OF77,-32.062,115.958,17443.897752364803,0,,False
7,2026-07-21,18,CS5WB,IM68,38.479,-7.042,DS3PIC,PM36,36.271,127.208,10468.526541542042,0,,False
7,2026-07-21,18,P23JHQ,NK99,19.479,98.958,G4MEM/K,IO94,54.021,-1.542,8926.206804520354,0,,False
7,2026-07-21,18,SM3EFS,JP82,62.479,16.958,KG6NFJ,EM79,39.646,-84.125,6690.458927910291,0,,False
7,2026-07-21,18,LB8WG,JP53,63.396,10.458,SA4BNA,JO69,59.604,12.542,435.8497003914281,0,,False
7,2026-07-21,18,G8KOE,IO81,51.188,-3.042,UR4URQ,KO40,50.854,29.542,2260.64080797568,0,,False
7,2026-07-21,18,3D2UR,RH91,-18.521,178.958,2E0MZA,IO90,50.812,-0.125,16423.576418753506,0,,False
7,2026-07-21,18,VK3PEN,QF22,-37.771,145.125,SWLEM3,EM03,33.229,-98.542,14341.125004328545,0,,False
7,2026-07-21,18,HB9ZIC,JN47,47.521,8.458,DL2NL/1,JO31,51.479,6.958,453.2173957487634,0,,False
7,2026-07-21,18,G4TJE,JO01,51.312,0.125,LU8MIL,FF57,-32.521,-69.042,11500.444178396787,0,,False
7,2026-07-21,18,DL4XJ,JO42,52.562,9.708,VA6MR,DO33,53.562,-113.875,7111.5834722123045,0,,False
7,2026-07-21,18,W5WTH,EM10,30.354,-97.875,DK8KV,JO30,50.854,7.375,8406.774577164037,0,,False
7,2026-07-21,18,W2ECK,EM91,31.938,-81.042,PA1JMS,JO21,51.979,4.208,6962.064943974979,0,,False
7,2026-07-21,18,WW0WWV,DN70,40.688,-104.958,N5NBD,EM10,30.729,-96.292,1354.3297107351104,0,,False
7,2026-07-21,18,OE6LHG,JN77,47.021,15.458,FR5DN,LG78,-21.229,55.375,8578.179714363261,0,,False
7,2026-07-21,18,KB4W,EM96,36.479,-81.042,EC1CS,IN62,42.354,-7.875,6123.21989938381,0,,False
7,2026-07-21,18,PO9AZW,HL07,27.479,-39.042,N0SYU,OL62,22.021,113.125,13750.642655781108,0,,False
7,2026-07-21,18,IW3HBX,JN65,45.562,12.042,VA3MCT,FN03,43.854,-79.375,6801.908484107034,0,,False
7,2026-07-21,18,KK4INZ,EL89,29.646,-82.458,K6PZB,CM88,38.438,-122.875,3817.510604003321,0,,False
7,2026-07-21,18,W9RAG,EN54,44.479,-89.042,M9TWM,IO93,53.396,-1.542,6057.63398709799,0,,False
7,2026-07-21,18,OE6LHG,JN77,47.021,15.458,G4MEM/K,IO94,54.021,-1.542,1426.2692778879727,0,,False
7,2026-07-21,18,M0HNK,IO81,51.479,-3.042,KD2M,EL87,27.271,-82.458,6961.048552980756,0,,False
7,2026-07-21,18,KC3CFT,FN00,40.479,-79.042,DG1ATN,JO50,50.688,10.875,6649.859625529592,0,,False
7,2026-07-21,18,WB6YRW,CM97,37.479,-121.042,DG5SEK,JN48,48.688,9.125,9246.81129397438,0,,False
7,2026-07-21,18,DG8GAD,JN48,48.479,8.958,W6BOS,CM97,37.312,-121.875,9311.063762563292,0,,False
7,2026-07-21,18,KG4LDK,EM85,35.979,-83.208,VA3ROM-1,EN58,48.438,-89.208,1469.7049774353054,0,,False
7,2026-07-21,18,K3FZ,FN30,40.979,-73.125,KFS,CM87,37.396,-122.375,4207.073309336689,0,,False
7,2026-07-21,18,PD7UBR,NJ86,6.479,96.958,HP1COO,FJ08,8.562,-79.875,18306.15227450491,0,,False
7,2026-07-21,18,N7DGL,DM36,36.479,-113.042,DL0POR,JN68,48.479,13.292,9181.312534731976,0,,False
7,2026-07-21,18,PA3AKP,JO22,52.146,4.458,N8MH,FM05,35.438,-78.708,6543.625415654645,0,,False
7,2026-07-21,18,DL1DUZ,JO61,51.062,13.625,KW7MM,DM42,32.521,-110.958,9257.998654159737,0,,False
7,2026-07-21,18,K0RE,EN41,41.562,-90.542,N2EPE,FN13,43.062,-77.542,1080.7579765250712,0,,False
7,2026-07-21,18,AC9QY,EN52,42.479,-89.042,DL8SFE,JN48,48.688,9.042,7113.559984591073,0,,False
7,2026-07-21,18,M0HFH,IO81,51.604,-2.542,RA0SCJ,OO22,52.188,104.542,6617.776497837318,0,,False
7,2026-07-21,18,K2DAK,DM33,33.688,-112.208,AI4FU-KIWI,EM86,36.021,-83.792,2596.6139581596735,0,,False
7,2026-07-21,18,GM0PXV,IO85,55.938,-3.292,W0ASW,EN34,44.938,-93.292,6025.209817922229,0,,False
7,2026-07-21,18,K0RE,EN41,41.562,-90.542,K6VZK,DM13,33.312,-116.875,2487.1029677693377,0,,False
7,2026-07-21,18,CT1BAT,IN50,40.188,-8.458,KO4WSC,EM93,33.021,-80.208,6280.161776689681,0,,False
7,2026-07-21,18,2E0FDM,IO81,51.479,-3.042,WB6CXC/7,CN88,48.562,-123.125,7524.675789064107,0,,False
7,2026-07-21,18,OZ8WSP,JO57,57.479,10.958,YO2LOJ-WRX,KN05,45.729,21.208,1482.283898981372,0,,False
7,2026-07-21,18,KQ4TAB,EM83,33.938,-83.542,HB9VQQ/RE,JN47,47.312,8.875,7478.232421993284,0,,False
7,2026-07-21,18,G4TJE,JO01,51.312,0.125,W4BLD,EL98,28.938,-81.458,6978.314791248515,0,,False
7,2026-07-21,18,WR4I,FM08,38.479,-79.042,OE2WNL,JN67,47.438,12.875,7100.762156900603,0,,False
7,2026-07-21,18,K7ZIN,DN36,46.479,-113.042,HB9RYZ,JN47,47.021,8.542,8168.765010702096,0,,False
7,2026-07-21,18,IK5ZAI,JN53,43.854,10.458,VE2FU,FN46,46.771,-71.292,6099.369543451329,0,,False
7,2026-07-21,18,KE8MYP,EM79,39.354,-84.375,K9CZI,CN83,43.938,-122.958,3216.3112760078916,0,,False
7,2026-07-21,18,ES2RR,KO29,59.271,24.625,N7LEM,DM78,38.938,-104.708,8144.199084087618,0,,False
7,2026-07-21,18,CE3AFC,FF46,-33.688,-70.958,HB9AK,JN36,46.896,7.292,11876.653221192142,0,,False
7,2026-07-21,18,KK4NDU,EM60,30.479,-87.042,VK4GMI,QG62,-27.188,152.958,14228.035535991545,0,,False
7,2026-07-21,18,K3GLM,CN87,47.479,-123.042,IW0RQJ,JN63,43.021,12.625,9052.084912901999,0,,False
7,2026-07-21,18,K3NUQ,FM09,39.312,-78.375,DL0PF,JN68,48.562,13.458,6972.484781668794,0,,False
7,2026-07-21,18,KD2CLR,FN13,43.062,-77.458,KB3HGW,FM19,39.146,-76.792,438.99580734074516,0,,False
7,2026-07-21,18,KK0JS,EM28,38.979,-94.875,VK6XT,OF77,-32.062,115.958,17135.887143520376,0,,False
7,2026-07-21,18,DC5AL,JO31,51.479,6.958,N6GN4,DN70,40.479,-105.042,7862.019907670192,0,,False
7,2026-07-21,18,N9NIC,EN55,45.979,-89.542,KR8MER,EN71,41.021,-84.042,707.2536819892343,0,,False
7,2026-07-21,18,W9VW,EM79,39.812,-85.708,PA0590SWL,JO20,50.896,5.958,6797.769164721487,0,,False
7,2026-07-21,18,KI5QDA,EM12,32.938,-96.542,TA4/G8SCU,KM56,36.604,31.792,10605.161308471437,0,,False
7,2026-07-21,18,P23JHQ,NK99,19.479,98.958,AC0G/S,EM38,38.938,-92.125,13417.626500128254,0,,False
7,2026-07-21,18,G7GGK,IO80,50.479,-3.042,K9TRV-4,EN82,42.354,-83.875,5950.588987495102,0,,False
7,2026-07-21,18,KE8MYP,EM79,39.354,-84.375,K1VL,FN33,43.521,-72.792,1069.6916619010856,0,,False
7,2026-07-21,18,KH2R,FN21,41.479,-75.042,F4VTQ/K,JN28,48.979,5.708,6075.312108268597,0,,False
7,2026-07-21,18,OZ0RF,JO65,55.479,12.958,W4BLD,EL98,28.938,-81.458,7658.0534518848335,0,,False
7,2026-07-21,18,WB6YRW,CM97,37.479,-121.042,56IGJF,FN42,42.146,-71.625,4193.628543643319,0,,False
7,2026-07-21,18,G6CKK,JO01,51.396,0.458,VA6MR,DO33,53.562,-113.875,6846.873020853328,0,,False
7,2026-07-21,18,WM4B,EM82,32.521,-83.625,JA1KPF,QM06,36.062,140.125,11134.129329768737,0,,False
7,2026-07-21,18,SA7RST,JO78,58.479,14.958,SA6BSS/HL,JO68,58.104,13.542,92.66548125910326,0,,False
7,2026-07-21,18,WB5SRK,DM93,33.562,-101.958,N7LEM,DM78,38.938,-104.708,646.5572078547115,0,,False
7,2026-07-21,18,WB4HIR,EM96,36.479,-81.042,VK3GLN,QF12,-37.396,143.875,16060.094833411782,0,,False
7,2026-07-21,18,DP0GVN,IB59,-70.646,-8.292,DL3TU,JN48,48.521,9.042,13323.735357175872,0,,False
7,2026-07-21,18,AC7RX,CN87,47.479,-123.042,BM7GUP,PL02,22.729,120.292,9975.658511046473,0,,False
7,2026-07-21,18,KW4TN,EM75,35.854,-84.208,SV1SLB,KM17,37.479,22.958,8941.428879299989,0,,False
7,2026-07-21,18,VA7RTL,CN89,49.479,-123.042,F4FPR,IN88,48.354,-3.708,7685.006373034402,0,,False
7,2026-07-21,18,F6IDT,JN33,43.479,6.958,AA1QR,FN43,43.188,-71.792,6111.343579888156,0,,False
7,2026-07-21,18,KH2R,FN21,41.479,-75.042,VK8TH,PH57,-12.604,131.125,15923.228696749034,0,,False
7,2026-07-21,18,W0NKA,EN35,45.021,-92.875,HB9VQQ,JN47,47.312,8.875,7229.490191961966,0,,False
7,2026-07-21,18,DK2OH,JO42,52.312,9.708,N7LEM,DM78,38.938,-104.708,8061.1218908127275,0,,False
7,2026-07-21,18,OE6LHG,JN77,47.021,15.458,W0VI,EN35,45.104,-93.458,7645.798195776333,0,,False
7,2026-07-21,18,AC9YY,EN51,41.479,-89.042,DG7LAN,JO43,53.688,9.625,6912.880265740111,0,,False
7,2026-07-21,18,EK1RR,LN20,40.479,44.958,EA8/DF4UE,IL38,28.646,-13.875,5443.27098900987,0,,False
7,2026-07-21,18,DC5AL,JO31,51.479,6.958,K6FOD,DM04,34.104,-118.125,9098.009837310081,0,,False
7,2026-07-21,18,N1XOU,FN42,42.479,-71.042,OK2IP,JN89,49.229,16.375,6425.061313507316,0,,False
7,2026-07-21,18,IZ1GCQ,JN35,45.479,6.958,KA7OEI-9,DN40,40.604,-111.958,8681.54095143822,0,,False
7,2026-07-21,18,KE0WXN,EN34,44.896,-93.458,WD4ELG,FM06,36.188,-79.875,1498.072458368261,0,,False
7,2026-07-21,18,PA3EDR,JO32,52.229,6.208,DG5SEK,JN48,48.688,9.125,444.5157638558157,0,,False
7,2026-07-21,18,SA7TOW,JO66,56.479,12.958,KF9ET,EM69,39.146,-86.542,6993.65455100388,0,,False
7,2026-07-21,18,W1TKO,FN42,42.479,-71.042,DH2RAL,JO41,51.854,8.958,5826.150875005274,0,,False
7,2026-07-21,18,N9VP,FM06,36.104,-79.875,N6RY,DM33,33.646,-112.458,2971.0342134713055,0,,False
7,2026-07-21,18,KN6QZY,CM87,37.396,-122.208,OM7ADJ,JN98,48.521,19.042,9723.146918121036,0,,False
7,2026-07-21,18,AF7XZ,FN00,40.479,-79.042,K2DAK,DM33,33.688,-112.208,3018.0856025543453,0,,False
7,2026-07-21,18,N5CSC,EL09,29.396,-98.292,SK7OL,JO66,56.396,12.958,8502.451171004908,0,,False
7,2026-07-21,18,NW4R,EM70,30.729,-85.375,W6LPM/6,CM97,37.271,-121.958,3427.695939959904,0,,False
7,2026-07-21,18,JM2PVS,PM95,35.479,138.958,G4MSA,IO90,50.854,-1.958,9681.952046811757,0,,False
7,2026-07-21,18,G4HSB,IO94,54.479,-1.042,KK7IXU,CN88,48.604,-122.875,7330.649342647051,0,,False
7,2026-07-21,18,2E0FDM,IO81,51.479,-3.042,K3DFD,FN20,40.062,-75.042,5492.406422350005,0,,False
7,2026-07-21,18,JM2PVS,PM95,35.479,138.958,F4LNO,JN33,43.604,7.042,9967.015195274205,0,,False
7,2026-07-21,18,AB4YY,FM08,38.479,-79.042,HS0ZGZ,OK16,16.979,103.292,13843.635665669219,0,,False
7,2026-07-21,18,EX0DX,MN72,42.854,74.458,W4KEL,FM08,38.146,-78.542,10604.720364009128,0,,False
7,2026-07-21,18,PZ4ICQ,NO13,53.479,82.958,KA4PKB/0,EN41,41.229,-91.125,9468.792663791053,0,,False
7,2026-07-21,18,WB5SRK,DM93,33.562,-101.958,W0WWV,DN70,40.688,-104.958,835.6711883565348,0,,False
7,2026-07-21,18,DJ5MO,JO32,52.438,6.875,MW7SIF,IO72,52.604,-4.125,743.754193879235,0,,False
7,2026-07-21,18,W9HIF,EM83,33.938,-83.458,N4TVC/4,FM18,38.771,-77.292,770.1488802317584,0,,False
7,2026-07-21,18,PD0PF,JO22,52.271,4.542,N5NBD,EM10,30.729,-96.292,8031.127340530194,0,,False
7,2026-07-21,18,W0ASW,EN34,44.938,-93.292,K5EM,CN87,47.688,-122.292,2234.8620459109106,0,,False
7,2026-07-21,18,K9PTF,EM63,33.479,-87.042,AC0G/ND,EN16,46.896,-96.792,1703.2782421112067,0,,False
7,2026-07-21,18,VK4PK,QG62,-27.521,152.958,DC1RDB,JN58,48.771,11.542,15962.404534328129,0,,False
7,2026-07-21,18,PD0PF,JO22,52.271,4.542,BV0WSPR,PL05,25.021,121.542,9479.549528650552,0,,False
7,2026-07-21,18,VE6OG,DO33,53.479,-113.042,KV0S,EM38,38.896,-92.375,2255.6279006144605,0,,False
7,2026-07-21,18,0K0XMN,QD34,-55.521,146.958,IW0RQJ,JN63,43.021,12.625,16500.348461802496,0,,False
7,2026-07-21,18,LW6DLS,GF05,-34.771,-58.625,BV7AU,PL02,22.771,120.542,18678.297052860144,0,,False
7,2026-07-21,18,SO2O,JO94,54.479,18.958,W1CK,DM13,33.188,-117.292,9405.946827569638,0,,False
7,2026-07-21,18,M0XMP,JO02,52.479,0.958,M0UNI,IO82,52.938,-2.542,241.2280143218714,0,,False
7,2026-07-21,18,W0QL,DM79,39.812,-104.792,M3XQM,IO90,50.854,-1.875,7467.886114399767,0,,False
7,2026-07-21,18,I0LYO,JN52,42.062,11.792,G8PFR,IO81,51.896,-2.542,1536.8904765630114,0,,False
7,2026-07-21,18,VK4NE,QG62,-27.604,153.125,K3GMQ,FN20,40.312,-75.042,15414.963257545396,0,,False
7,2026-07-21,18,AC9YY,EN51,41.479,-89.042,KG0D,CN88,48.021,-123.125,2763.1850600233465,0,,False
7,2026-07-21,18,K7ZIN,DN36,46.479,-113.042,W7BJH/R,CN84,44.812,-122.542,760.874204020952,0,,False
7,2026-07-21,18,N0UDM,DM78,38.479,-105.042,K2ZA,FM29,39.604,-75.042,2581.904599096666,0,,False
7,2026-07-21,18,EI7II,IO51,51.479,-9.042,TF1A,HP94,64.146,-21.875,1593.6594435632603,0,,False
7,2026-07-21,18,SV8FET,KM27,37.479,24.958,W0AY,DN26,46.479,-115.042,9863.591696599826,0,,False
7,2026-07-21,18,PH5V,JO22,52.104,4.292,DL4RU,JN69,49.729,12.208,614.1308637380594,0,,False
7,2026-07-21,18,PA4J,KN49,49.479,28.958,OE6PWD,JN77,47.062,15.458,1033.1021252322303,0,,False
7,2026-07-21,18,UT5UUV,KO50,50.479,30.958,KB3EDF,FM18,38.312,-76.542,7877.967413487631,0,,False
7,2026-07-21,18,K7FZO,CN97,47.479,-121.708,K3DFD,FN20,40.062,-75.042,3777.1815803609625,0,,False
7,2026-07-21,18,KF4JU,EL87,27.812,-82.708,N7TUG,CN87,47.688,-122.375,4064.0526690986376,0,,False
7,2026-07-21,18,K7CMI,DN57,47.479,-109.042,KE8MYP,EM79,39.354,-84.375,2175.308544631365,0,,False
7,2026-07-21,18,SP9PWS,KN09,49.479,20.958,JE1RYS,PM95,35.812,139.458,8767.67684311451,0,,False
7,2026-07-21,18,K32MUD,IR78,88.479,-5.042,DARCT13,JN47,47.562,9.875,4555.631184121403,0,,False
7,2026-07-21,18,W2RCL,FM19,39.479,-77.042,RU0LL,PN53,43.812,131.958,10307.03904060481,0,,False
7,2026-07-21,18,PY1IFF,GG97,-22.521,-41.042,F4LNO,JN33,43.604,7.042,8837.023568591769,0,,False
7,2026-07-21,18,PY1IFF,GG97,-22.521,-41.042,YL1VA,KO07,57.562,21.875,10630.836518006658,0,,False
7,2026-07-21,18,GM4ISM,IO85,55.479,-3.042,KK4GKF,CN87,47.771,-122.292,7218.126879082005,0,,False
7,2026-07-21,18,SL2NB,KP05,65.771,21.708,K2ZA,FM29,39.604,-75.042,6341.749233648033,0,,False
7,2026-07-21,18,OE9AZH,JN47,47.229,9.625,HB9VQQ/KE,JN47,47.312,8.875,57.33492789063374,0,,False
7,2026-07-21,18,G7UJY,IO93,53.479,-1.042,DB9OH,JO52,52.354,10.792,802.2817313308353,0,,False
7,2026-07-21,18,SM7PNS,JO66,56.396,12.792,K5DBW,EM11,31.229,-96.708,8240.332844023316,0,,False
7,2026-07-21,18,KF4JU,EL87,27.812,-82.708,VE7LGN,CO90,50.562,-121.042,4088.3881021970806,0,,False
7,2026-07-21,18,PT9UA,BO81,51.479,-143.042,N8GA,EN80,40.188,-83.625,4633.966992211233,0,,False
7,2026-07-21,18,KL2R,BP64,64.854,-147.125,F1ZNO,JN14,44.104,3.542,7633.99420595084,0,,False
7,2026-07-21,18,DL0PBS,JO33,53.479,6.958,VK3DXE,QF21,-38.104,145.125,16418.458691331947,0,,False
7,2026-07-21,18,OH6MQM,KP12,62.479,22.958,PE1GOA,JO22,52.354,4.958,1548.3395403001107,0,,False
7,2026-07-21,18,GM1BAN,IO88,58.479,-3.042,W2NNN,FN20,40.688,-74.542,5230.198108342412,0,,False
7,2026-07-21,18,PH5V,JO22,52.104,4.292,KD2UBX,FN23,43.104,-74.625,5702.709020730355,0,,False
7,2026-07-21,18,PW0OWN,BE98,-41.521,-141.042,N6GN4,DN70,40.479,-105.042,9813.787089901918,0,,False
7,2026-07-21,18,N8FWG,EN62,42.479,-87.042,KG5GNQ,EM79,39.854,-85.792,310.06402416651406,0,,False
7,2026-07-21,18,AK5JSW,AQ86,76.479,-163.042,OE2AXL,IO86,56.021,-3.375,5211.039655940019,0,,False
7,2026-07-21,18,DB1SN,JN48,48.812,9.375,JO55HI,JO55,55.354,10.625,732.4023190989482,0,,False
7,2026-07-21,18,DP0GVN,IB59,-70.646,-8.292,K3LR,EN91,41.188,-80.458,13679.236955122054,0,,False
7,2026-07-21,18,WF1L/B,FM29,39.104,-75.542,N8GA-1,EN80,40.188,-83.625,702.2249890547747,0,,False
7,2026-07-21,18,KE2AFE,FN23,43.021,-74.208,PA0590SWL,JO20,50.896,5.958,5842.253042306908,0,,False
7,2026-07-21,18,DF3GF,JN38,48.021,7.875,KD3ANN,FM29,39.646,-75.875,6445.820225081948,0,,False
7,2026-07-21,18,K2DAK,DM33,33.688,-112.208,AC0G/ND,EN16,46.896,-96.792,1959.1423488899195,0,,False
7,2026-07-21,18,IZ5MJO,JN53,43.479,10.958,KF9KV,EN52,42.812,-89.625,7593.853594013223,0,,False
7,2026-07-21,18,KD3ANN,FM29,39.646,-75.875,W0AY,DN26,46.479,-115.042,3235.9719224690543,0,,False
7,2026-07-21,18,WA6RSV,DM14,34.479,-117.042,M7SDJ,IO81,51.646,-2.708,8508.267026096215,0,,False
7,2026-07-21,18,KA8YES,EN90,40.354,-80.542,HZ1SF,LL34,24.688,46.625,10953.021775984567,0,,False
7,2026-07-21,18,DC5AL,JO31,51.479,6.958,M3XQM,IO90,50.854,-1.875,619.4116709595203,0,,False
7,2026-07-21,18,VE2DPF,FN35,45.021,-73.792,LA3FY/2,JP40,60.396,8.458,5397.252879171446,0,,False
7,2026-07-21,18,WB6YRW,CM97,37.479,-121.042,VK4TMH,QG56,-23.562,150.458,11448.096942701137,0,,False
7,2026-07-21,18,GX2PLX,JO02,52.479,0.958,SWLEM3,EM03,33.229,-98.542,7725.792294202856,0,,False
7,2026-07-21,18,SP9PWS,KN09,49.479,20.958,KX4O,FM18,38.646,-77.792,7402.893456226377,0,,False
7,2026-07-21,18,KK1D,FN31,41.354,-72.208,YO2LOJ-WRX,KN05,45.729,21.208,7091.603853891944,0,,False
